,id,created_at,fav,rt,text
1091,1176964591441432576,2019-09-25 21:00:00,3052,395,"See what everyone is saying about the Legend of #Zelda: Link's Awakening, and be sure to visit Koholint Island for yourself! Available now for #NintendoSwitch and #NintendoSwitchLite. 

https://t.co/s7oUw1UaCS https://t.co/JN1oBtug5M"
1092,1176949491997519873,2019-09-25 20:00:00,1630,341,The countdown to the launch of #DragonQuest XI S: Echoes of an Elusive Age - Definitive Edition continues! Meet the wild youth Erik and the travelling entertainer Sylvando—two adventurers who will join you in quests and turn-based battles across the kingdom of Erdrea. https://t.co/2XUTJo2O0F
1093,1176926842831409154,2019-09-25 18:30:00,1154,129,"Many Kirby foes from across series history appear in #SuperKirbyClash as bosses! From Hornhead to Mr. Floaty, who’s your favorite?

Play for free now: https://t.co/5WUyWhx0nw https://t.co/v1k4ENgRCe"
1094,1176911745291603970,2019-09-25 17:30:00,1949,212,"No trip to Koholint Island is complete without visiting the famous Mt. Tamaranch, home of the fabulous Wind Fish’s Egg. Ascend the mountain’s steps in the Legend of #Zelda: Link’s Awakening, available now!

https://t.co/s7oUw2bM1s https://t.co/gVwR6ZTxAz"
1095,1176873996459171843,2019-09-25 15:00:00,1902,370,"The wait is almost over, darlings! #DragonQuest XI S: Echoes of an Elusive Age – Definitive Edition is out on #NintendoSwitch in just two days! 

https://t.co/wvsmOd8OVq https://t.co/AZzkQrc0Y4"
1096,1176617304970317825,2019-09-24 22:00:00,1896,305,"Meet friendly marshmallow-like creatures called Tockles #DragonQuest XI S: Echoes of an Elusive Age – Definitive Edition! They’ll help you travel to past DRAGON QUEST worlds in reimagined 2D visuals. Which world are you most excited to visit? 

https://t.co/wvsmOcRdwQ https://t.co/1Pw0q5c6ut"
1097,1176587107726290944,2019-09-24 20:00:01,969,97,"Arsenals aren’t the only thing you can customize in #DaemonXMachina. Take a trip to The Lab and improve your combat abilities, learn new skills, and more! If you’re already on the battlefield, share your pilots with us in replies!

https://t.co/qJFITRn45Z https://t.co/4sCcAexvYM"
1098,1176575906891984896,2019-09-24 19:15:30,2229,317,"✅ Lightsaber
✅ Force Powers
❌ Jedi

Kyle Katarn is just a guy with a lightsaber and some questions. Experience his legendary epic adventure in STAR WARS: Jedi Knight II: Jedi Outcast, available now on #NintendoSwitch!

https://t.co/4T4J7ocw7k https://t.co/IoZSLVAxll"
1099,1176556906355286017,2019-09-24 18:00:00,3415,348,What adventure is Link about to set out on in the Legend of #Zelda: Link’s Awakening? Unlock Shadow Link with this Link amiibo and find out! https://t.co/D4j9bVWgUT
1100,1176549487138852869,2019-09-24 17:30:31,1087,160,"#DeadbyDaylight, the asymmetrical multiplayer horror game is available now for #NintendoSwitch!

https://t.co/ULBghJCwM7"
1101,1176542515324784640,2019-09-24 17:02:49,3268,415,"Welcome to the family, #NintendoSwitchLite! The system for gamers on-the-go is available now in 3 stunning colors. Experience a growing library of more than 2,000 Nintendo Switch games wherever you happen to be. 

https://t.co/EAysBlBn7Y https://t.co/vELQW9FqEw"
1102,1176511610325569538,2019-09-24 15:00:01,2446,407,"#DragonQuest XI S: Echoes of an Elusive Age – Definitive Edition launches in just three days! Meet the expert martial artist Jade, as well as the rest of the game’s colorful cast of characters this Friday! 

https://t.co/wvsmOcRdwQ https://t.co/McRpyc8H5n"
1103,1176497219970592768,2019-09-24 14:02:50,1950,335,Feeling a bit tangled up by #ASTRALCHAIN’s battles? The game's director @PG_taura has some combat tips for you! https://t.co/zXtlkwIJFc
1104,1176247366069968905,2019-09-23 21:30:00,2497,404,"Many charismatic allies join the Luminary on his quest in #DragonQuest XI S: Echoes of an Elusive Age – Definitive Edition. Who’s going in your party of four?

https://t.co/wvsmOd8OVq https://t.co/eXIoD7azTd"
1105,1176213647757955072,2019-09-23 19:16:01,1398,273,"#DragonQuestXI S: Echoes of an Elusive Age – Definitive Edition launches for #NintendoSwitch, 9/27! During this Japanese language presentation, #SmashBrosUltimate director Masahiro Sakurai will join to talk with @DragonQuest creator Yuji Horii. The livestream begins 5am PT, 9/26! https://t.co/AGKBigmH59"
1106,1176194521689812993,2019-09-23 18:00:01,3865,368,Who's feeling like Link after a weekend full of playing The Legend of #Zelda: Link's Awakening? https://t.co/2IbYreT9kP
1107,1176189664341807104,2019-09-23 17:40:43,473,48,"Dive into the Legend of #Zelda: Link's Awakening Chamber Dungeons feature with series producer Eiji Aonuma.

https://t.co/FkpF2YZ4u7"
1108,1176179418190008321,2019-09-23 17:00:00,1895,154,"Start your Monday off right and make the most of your coffee break with #NintendoSwitchLite and the Legend of #Zelda: Link’s Awakening!

Available now: https://t.co/V1V3GnNlIm https://t.co/3DyOxSiHjn"
1109,1176167665011847170,2019-09-23 16:13:18,610,44,"Filmed by @devinsupertramp at Channel Islands Beach, Ventura, CA."
1110,1176164321426104321,2019-09-23 16:00:00,1957,263,"Even though the waves of the summer are washing away, we hope you made some unforgettable memories with your #NintendoSwitch. What #SightsandSounds did you relax with as you played your favorite games during the sunny summer season? Share yours with #MyWaytoPlay. https://t.co/uGN8t1RuZr"
1111,1176119023559270402,2019-09-23 13:00:01,3214,435,"A magical adventure awaits on Koholint Island. Meet new friends, battle strange monsters, and overcome devious traps in The Legend of #Zelda: Link's Awakening, reimagined for #NintendoSwitch. Available now.
 
https://t.co/4SubNtzfXP https://t.co/o2XQsPUqI1"
1112,1175469745056944129,2019-09-21 18:00:01,4671,478,Take on the adventures of Koholint Island and unlock some exclusive in-game features with The Legend of #Zelda: Link’s Awakening amiibo! https://t.co/TevDCaOewJ
1113,1175171635298521093,2019-09-20 22:15:26,842,65,"@FinalFantasy Between BowWow and Angelo, those are two good doggos right there! 🐶🐶❤️"
1114,1175167751624642561,2019-09-20 22:00:00,4940,515,BowWow makes for the perfect FURocious companion in The Legend of #Zelda: Link’s Awakening! Who's your favorite video game dog? https://t.co/VLKf7nGsFe
1115,1175137555072856064,2019-09-20 20:00:00,2389,389,"Journey to the Other World with Oliver to save his mom and drive away the darkness in #NinoKuni: Wrath of the White Witch, available now for #NintendoSwitch!

https://t.co/2qOkqGZbNe https://t.co/75al4AgH1e"
1116,1175122455888719874,2019-09-20 19:00:00,3278,537,"Get ready to explore a deeply emotional story about love and sacrifice in Ori and the Blind Forest: Definitive Edition, available to pre-purchase on #NintendoSwitch #eShop today. A free demo is also available now!

https://t.co/c4Rf9ZcqlC https://t.co/kYaCkM6zaH"
1117,1175114966656925696,2019-09-20 18:30:15,856,92,Fall is right around the corner and so is the next episode of #NintendoPower Podcast! For this one we’re asking what #NintendoSwitch games from this fall &amp; the rest of the year you’re looking forward to &amp; why. Let us know in the comments &amp; we might read them in the episode!🍂 https://t.co/9I8tD2aVCe
1118,1175099803958558720,2019-09-20 17:30:00,6816,1263,"Check out this special illustration of Link and Marin’s adventures on Koholint Island to celebrate the launch of The Legend of #Zelda: Link’s Awakening on #NintendoSwitch and #NintendoSwitchLite!

https://t.co/s7oUw1UaCS https://t.co/9e1PSrAWOs"
1119,1175092254253318144,2019-09-20 17:00:00,3195,442,"The new #NintendoSwitchLite system is now available! It's dedicated to handheld play, so grab your favorite Nintendo games and head outside!

Get yours today: https://t.co/V1V3GnvKjM https://t.co/Kyn5MBRI3J"
1120,1175084705537871872,2019-09-20 16:30:00,8231,1938,"It’s about honking time! Untitled Goose Game is available now on #NintendoSwitch #eShop!

https://t.co/bz6QBWdTq5 https://t.co/wFVUXOE5r4"
1121,1175077160740106241,2019-09-20 16:00:01,1783,271,"Check out these #SuperMarioMaker2 community created courses inspired by The Legend of #Zelda! Some recognizable Mario characters make an appearance in The Legend of Zelda: Link’s Awakening, so make sure you find them in the new game, available now! https://t.co/4qIj5OYt7z"
1122,1175031860977528834,2019-09-20 13:00:01,4903,980,"As Link, you awaken in a strange land away from Hyrule. To rouse the legendary Wind Fish, explore Koholint Island and all its trap-ridden dungeons, reimagined for #NintendoSwitch. The Legend of #Zelda: Link’s Awakening is now available!

https://t.co/s7oUw1UaCS https://t.co/nS1RmnF2vH"
1123,1174790266781175808,2019-09-19 21:00:00,1302,165,"Team up with up to three players through local wireless or online in #DaemonXMachina and take on enormous bosses and rival mercenaries. And don’t forget, competitive multiplayer is coming in a future update!

Available now: https://t.co/qJFITRn45Z https://t.co/BnS6p3TD8C"
1124,1174737417095602177,2019-09-19 17:30:00,890,137,"Neo Cab is driving its way onto #NintendoSwitch on Oct. 3! Download the demo and pre-purchase the game on Nintendo #eShop today.

👁️ https://t.co/Lb4py5ARKA https://t.co/m4MEhO3bZZ"
1125,1174729867671343107,2019-09-19 17:00:00,1114,208,"Hikari Kubota, Assistant Producer on #DragonQuest XI S: Echoes of an Elusive Age – Definitive Edition, explains how puns and playful language help bring series creator Yuji Horii’s style to a global audience. 

https://t.co/wvsmOd8OVq https://t.co/LcWsMTbMvF"
1126,1174722379114696704,2019-09-19 16:30:15,992,203,"Let’s Pop! Sayonara Wild Hearts – A Pop Album Video Game – is available now on #NintendoSwitch #eShop!

💜 https://t.co/yeFR1IcA98 https://t.co/SWObo538d6"
1127,1174714769623998464,2019-09-19 16:00:00,4602,682,"Get ready to help Link awaken the Wind Fish and uncover the truth behind Koholint Island! The Legend of #Zelda: Link’s Awakening comes ashore tomorrow!

Pre-purchase available now: https://t.co/pkAoljy9I8 https://t.co/J1kldYQQlJ"
1128,1174699668552462336,2019-09-19 15:00:00,1512,180,Check out an unboxing of #NintendoSwitchLite on this week’s episode of Nintendo Minute with Kit &amp; Krysta! Which color is your favorite? https://t.co/1isH4hQeoq
1129,1174488275404374022,2019-09-19 01:00:00,2613,345,"My Nintendo members! Here’s a spook-tacular bonus for you: Earn up to 600 My Nintendo Gold Points if you pre-purchase the digital version of the #LuigisMansion3 game through Nintendo eShop or https://t.co/nANdDiPeEv (where available) before 10/30!

https://t.co/4gVJu3u871 https://t.co/vMr478YKyx"
1130,1174442976866496512,2019-09-18 22:00:00,4378,404,"Tarin is a good guy, he just happens to have a knack for getting into sticky situations in The Legend of #Zelda: Link’s Awakening! Tag that one friend you always have to bail out of trouble in the comments! https://t.co/EvQcVTcpnG"
1131,1174397677984870401,2019-09-18 19:00:00,4727,664,"Only two days remain until Link meets Marin and the other inhabitants of Koholint Island in The Legend of #Zelda: Link’s Awakening.

Relive the classic story on #NintendoSwitch this Friday: https://t.co/pkAoljgyjy https://t.co/MTVl5WOWvf"
1132,1174390127763718144,2019-09-18 18:30:00,1993,330,"Chained by fate. Bound to slay chimera. See what everyone is saying about the brand-new action title from @platinumgames! #ASTRALCHAIN is available now, exclusively for #NintendoSwitch.

https://t.co/u2kkL76vxY https://t.co/62dx7VGLpC"
1133,1174375029263544322,2019-09-18 17:30:00,2959,410,"Visit the iconic Kanalet Castle, former home of Prince Richard, in The Legend of #Zelda: Link’s Awakening. Take note of the hidden Golden Leaves scattered about and make sure you collect them all during your trip to Koholint Island!

https://t.co/s7oUw2bM1s https://t.co/xp15wSYMR5"
1134,1174359930524098560,2019-09-18 16:30:00,1293,158,"To defeat bosses this wicked, it’ll take a whole team of Kirbys! In the free-to-start multiplayer action game #SuperKirbyClash, you can choose from four unique Roles and join up to three other players to take down tough bosses. 

Play now: https://t.co/5WUyWhx0nw https://t.co/y4XRpIwxRE"
1135,1174338667998957569,2019-09-18 15:05:31,19153,3700,"Sirfetch’d, evolution of Farfetch’d from the Galar region, is a noble knight, but also a Wild Duck Pokémon in #PokemonSwordShield! It uses the sharp stalk of its leek as a lance and the thick leaves as a shield. Sirfetch’d treasures its leek more than anything! https://t.co/2gE5MLOqzD"
1136,1174307086844317698,2019-09-18 13:00:01,3913,550,"#NintendoSwitchOnline members can now enjoy over 60 classic games with the #NES &amp; #SNES – Nintendo Switch Online collection of games! Sign up for a 7-day free trial or become a member today.

https://t.co/oNgOQI8FsI https://t.co/cV7M0I3Qqu"
1137,1174080589785268225,2019-09-17 22:00:00,2357,320,"Did you hear the news? The #MarioKart North American Open is happening on 9/22! There is time to prepare, so be sure to join the race! With an extra Green Shell or two, you might be the winner of a Gold Points prize.

Learn more:  https://t.co/Pw1UTyaHA6 https://t.co/EGR9xNiVBS"
1138,1174057939331514368,2019-09-17 20:30:00,4469,816,"Hack, slash, and smash your way to victory with up to three friends locally and online in Castle Crashers Remastered, available now on #NintendoSwitch #eShop!

⚔️ https://t.co/DxhbYIhO2g https://t.co/3UwEIC9JLA"
1139,1174022424167235584,2019-09-17 18:08:52,989,145,"Guns Empress wields the Arsenal High Line as she leads the Reclaimer group Panzer Crown in #DaemonXMachina. They are renowned for their superb beauty and supernatural abilities in combat. Meet them in DAEMON X MACHINA, available now!

https://t.co/qJFITRn45Z https://t.co/tltc5mqvsK"
1140,1174005094729125889,2019-09-17 17:00:01,2711,294,"What kind of Kirby are you? Sword Hero? Hammer Lord? Beam Mage? Or Doctor Healmore? The free-to-start multiplayer action game #SuperKirbyClash is available now on #NintendoSwitch! 
 
https://t.co/5WUyWhOBf4 https://t.co/0zq759V4tl"
1141,1173989995566288904,2019-09-17 16:00:01,4237,616,"Who's excited for The Legend of #Zelda: Link’s Awakening? Only 3 more days remain until Link's quest to awaken the Wind Fish begins.

Coming to #NintendoSwitch 9/20: https://t.co/pkAoljy9I8 https://t.co/lAatyCWX2P"
1142,1173704386343649280,2019-09-16 21:05:06,9383,1672,"The wireless #SNES Controller for Super Nintendo Entertainment System - Nintendo Switch Online is available now to purchase for paid #NintendoSwitchOnline members!

https://t.co/cStZY7tbAw https://t.co/1umCV6z7Hk"
1143,1173627603644641280,2019-09-16 16:00:00,3827,463,"Get ready to Octorok, there's only 4 days left until The Legend of #Zelda: Link’s Awakening arrives on #NintendoSwitch!

Learn more about the game here: https://t.co/pkAoljgyjy https://t.co/Qn06H9RT9A"
1144,1173612504964050946,2019-09-16 15:00:00,6164,976,"[Mr. Taura’s Case Files 16] 
“I hope you’re all enjoying #ASTRALCHAIN! The entire development team is very happy that you're all playing it! I hope you’ll continue enjoying ASTRAL CHAIN in TV Mode, Handheld Mode, or while sharing Joy-Con with another person! Thank you very much!” https://t.co/MeFcDXvmF6"
1145,1173597405805256705,2019-09-16 14:00:00,3058,463,"Are you ready to dream? Hop on a hoverboard, throw down with Mario &amp; Sonic, and blast your way to victory in new Dream Events when #MarioandSonic at the Olympic Games #Tokyo2020 arrives exclusively for #NintendoSwitch on 11/5!

https://t.co/RXKKV8Duet https://t.co/kpoq6M6sFw"
1146,1173265218132205569,2019-09-15 16:00:00,5233,707,"Only 5 more days until Link's quest on Koholint Island begins! The Legend of #Zelda: Link’s Awakening comes to #NintendoSwitch 9/20.

Pre-purchase today: https://t.co/pkAoljy9I8 https://t.co/kd2VOlr734"
1147,1172661237051772928,2019-09-14 00:00:00,1433,206,"Tune in to @CBS tomorrow at 1:30pm ET when the #SmashBrosUltimate &amp; #Splatoon2 World Championship 2019 finals will unfold once again! Many teams compete, but only one team can take their game’s crown. Be sure to watch and see who takes it all! https://t.co/ixBsJFpzPy"
1148,1172615940279656448,2019-09-13 21:00:00,1498,257,"The heavy-metal mech action game #DaemonXMachina is now available, exclusively for #NintendoSwitch! Check out a quick message from the game's producer Kenichiro Tsukuda celebrating the launch!

https://t.co/qJFITRn45Z https://t.co/10sq9bkc6i"
1149,1172608518756524033,2019-09-13 20:30:31,3422,426,"The Animal Village in The Legend of #Zelda: Link's Awakening is located in the eastern part of Koholint Island. From rabbits who can talk to a chef who's a bear...it's full of unusual characters.

https://t.co/s7oUw1UaCS https://t.co/7JTBmjx3qq"
1150,1172578423375482880,2019-09-13 18:30:56,2420,348,There’s only one week left until the new #NintendoSwitchLite system arrives! Which color are you getting?
1151,1172570639531728897,2019-09-13 18:00:00,1228,168,"The ultimate arcade eSport comes home.

Killer Queen Black is coming to #NintendoSwitch on Oct. 11! Get 15% off when you pre-purchase on Nintendo #eShop.

https://t.co/DHHbW4WeIW https://t.co/BJ8L2Ae4fd"
1152,1172555539433381889,2019-09-13 17:00:00,2512,344,"Are you ready to join Lucky on a thrilling adventure in this love letter to classic 3D platformers? #NewSuperLuckysTale arrives on #NintendoSwitch on 11/8!

🦊 https://t.co/t1ohJzjX2G https://t.co/upinnVoYg3"
1153,1172510245186240512,2019-09-13 14:00:01,1724,312,"It's time for you to become a Reclaimer and pilot powerful mechs called Arsenals in #DaemonXMachina, now available exclusively for #NintendoSwitch!

https://t.co/qJFITRn45Z https://t.co/wFs6PHqBNz"
1154,1172245999605170177,2019-09-12 20:30:00,1014,163,"In #DaemonXMachina Grief leads the Terrors, a group that drives special Arsenals. This legendary mercenary &amp; his group are considered the standard for all Reclaimers. 

Listen to Grief’s theme in the game as you get ready for the game’s launch tomorrow!

https://t.co/qJFITR5ter https://t.co/Z0wDK5A9dT"
1155,1172227701261750273,2019-09-12 19:17:17,4978,678,"Celebrate #NationalVideoGamesDay by playing old favorites, like #SNES games with #NintendoSwitchOnline on #NintendoSwitch! What will you be playing today? https://t.co/KCJyUgE4F8"
1156,1172215801140543488,2019-09-12 18:30:00,2364,227,"Want to try your hand at building your own Chamber Dungeons? Dampé has your back in The Legend of #Zelda: Link’s Awakening!

Learn more about the game’s features, including the all new Chamber Dungeons, here: https://t.co/Am7J22XD7a https://t.co/skL6X7WUI4"
1157,1172185604244692993,2019-09-12 16:30:00,639,80,"Will Kit &amp; Krysta solve the Chamber Dungeon they deviously created for each other in The Legend of #Zelda: Link’s Awakening? Find out on this week’s episode of #NintendoMinute!

https://t.co/35Whda4b1z https://t.co/QC2gIlwhm9"
1158,1172178052106915845,2019-09-12 16:00:00,1988,357,"Are you ready to break hearts at 200 mph? Sayonara Wild Hearts is coming to #NintendoSwitch on Sept. 19!

💔 https://t.co/yeFR1HUZhA https://t.co/lEulFyfNSu"
1159,1172162955288301568,2019-09-12 15:00:00,2120,237,"[Mr. Taura’s Case Files 15]
“We consulted with Mr. Kamiya in a variety of situations during production of #ASTRALCHAIN. He was very helpful, and we owe him a lot. The fierce animations that play when you summon your Legion, for example, were based on advice from Mr. Kamiya.” https://t.co/GA7BXVFQsl"
1160,1172117947105472512,2019-09-12 12:01:10,5519,1137,"Learn more about the new experience for #NintendoSwitch, coming 10/18! 
Watch the full video:  https://t.co/K0W3TxJuCI"
1161,1171592687004209152,2019-09-11 01:13:58,5109,1376,"Those looking for a greater challenge in #FireEmblem: Three Houses, Maddening Mode is available now via a free software update. If you finish a game in this mode without carrying over your previous cleared save data, the title screen will slightly change. Good luck, professor! https://t.co/L30WyxGc0u"
1162,1171592307444875265,2019-09-11 01:12:27,8519,2754,"Dress for success, equip valuable items, and challenge yourself in new auxiliary battles with the #FireEmblem: Three Houses Expansion Pass wave 2 DLC, available now!

https://t.co/fHw20dTMo1 https://t.co/V3RKHqN8lM"
1163,1171536948952875009,2019-09-10 21:32:29,1795,298,"In #DaemonXMachina, your Arsenal weaponry changes your approach. Suit up with everything from powerful lasers to close range melee weapons as you fight the Immortals. What kind of Arsenal will you build when the game arrives on Friday?

https://t.co/qJFITRn45Z https://t.co/oZ8lljTb2L"
1164,1171491025094885377,2019-09-10 18:30:00,7535,895,"In the Legend of #Zelda: Link’s Awakening, Link's quest to awaken the Wind Fish begins with a little help from the musical Marin!
 
Learn more about the game’s cute characters here: https://t.co/WoZ5DEgMOE https://t.co/qyqD2u4Bfh"
1165,1171438715215826950,2019-09-10 15:02:08,1360,165,"ICYMI, be sure to check out Tom Nook’s “Welcome to Island Life” promo video for a recap of the latest #AnimalCrossing: New Horizons info: https://t.co/UIJdKzuMMV"
1166,1171438180509335552,2019-09-10 15:00:01,3471,580,"Faced with a real-life deserted island adventure, what items would #AnimalCrossing: New Horizons’ director Aya Kyogoku and producer Hisashi Nogami bring as creature comforts? Let's find out! https://t.co/e5Otr8NlZo"
1167,1171426028247322624,2019-09-10 14:11:43,1840,176,"(cont.) ""In addition, your Legions get progressively dirtier as they fight, so if you perform maintenance at the police station and clean them up, they'll fight more proactively. We hope you try out all kinds of different things."" https://t.co/RlJQGvZGX4"
1168,1171425827935834114,2019-09-10 14:10:56,1709,180,"[Mr. Taura’s Case Files 14]
“In #ASTRALCHAIN. You can equip abilities to Legions that give them new functionality. My recommendation is an ability that deals damage to enemies via the shockwave that occurs when you summon a Legion. There are many other types of abilities too.” https://t.co/vJyxwwjtDU"
1169,1171189520961654785,2019-09-09 22:31:56,6944,1264,"Saying goodbye is never easy. The free #Celeste Chapter 9: Farewell update is available now on #NintendoSwitch.

🏔️ 100+ new levels
✨ Over 40 minutes of new music
🍓 New mechanics &amp; items

https://t.co/nVNUUSShiX"
1170,1171181486176796675,2019-09-09 22:00:00,2925,526,"In #ASTRALCHAIN, you and your Legion are humanity's last chance against an interdimensional invasion. Prepare to strike back in what's being called one of the year's best action games! ASTRAL CHAIN is available now, exclusively on #NintendoSwitch. 

https://t.co/Vy57dHMjEy https://t.co/SawIKvLr8C"
1171,1171158836796768256,2019-09-09 20:30:00,1099,174,"Battle for survival at the edge of a savage frontier in Dauntless, the free-to-play online action-RPG. Developer Phoenix Labs are preparing loads of new content for the game’s launch on #NintendoSwitch, so stay tuned for more information! #PlayDauntless

https://t.co/PCH6Y5bxfK https://t.co/cTyDOtgcHK"
1172,1171136187463098369,2019-09-09 19:00:00,2083,415,"Why do the Immortals seek to destroy all human life? Follow the initial mission where a group of Reclaimers search for the answer.

#DaemonXMachina comes to #NintendoSwitch on 9/13! https://t.co/OgsLoewq55"
1173,1171128737573662720,2019-09-09 18:30:24,7380,1024,We are aware that some users who recently purchased the Expansion Pass for Fire Emblem: Three Houses are unable to start the game. A system update will be available later today to fix this. We apologize for the inconvenience.
1174,1171121089897885696,2019-09-09 18:00:00,1679,289,"Complete missions and scavenge the battlefield in #DaemonXMachina to earn new equipment for your Arsenal. With an incredible amount of customization options, get set to create the mech of your dreams! What creations will you come up with on 9/13?

https://t.co/qJFITRn45Z https://t.co/SQpmrXzVMv"
1175,1171105988734119936,2019-09-09 17:00:00,1062,160,"The first full-on racing simulator to hit #NintendoSwitch, #GRIDAutosportSwitch, will arrive on 9/19! Become a pro-racer and master up to 100 cars and circuits. A challenge full of high-speed thrills awaits!

Pre-purchase today:  https://t.co/r5m0IBVHeI https://t.co/DAQCRjsLIR"
1176,1170095540891086848,2019-09-06 22:04:50,1218,151,"This week’s episode of #NintendoMinute is here with brand NEW gameplay of #LuigisMansion 3! Bryce from Next Level Games joins the show as Kit and Krysta work together (begrudgingly) as Luigi and Gooigi!

https://t.co/iigZLiGT1W https://t.co/AryqEKMve4"
1177,1170087237322604544,2019-09-06 21:31:51,1160,174,"Looking for something to play this weekend? The new #DaemonXMachina: Prologue (demo) is out now on #NintendoSwitch #eShop! Try the first 10 missions, including some that support local wireless play, and carry your progress over to the full game.

https://t.co/Swia8WR8On"
1178,1170079224671035393,2019-09-06 21:00:00,3276,395,"Link is almost ready to start his quest to awaken the Wind Fish! Check out some of the hilarious and charming characters that will help him along the way in the Legend of #Zelda: Link’s Awakening!
 
https://t.co/g3e6c7Hl2J https://t.co/AsxoC8e7Md"
1179,1170072751148679168,2019-09-06 20:34:17,483,47,"From the blacktop to the hardwood and throughout the Neighborhood, play #NBA2K20 and its next level features anytime, anywhere on #NintendoSwitch – available now! #2KDay

https://t.co/dG5yPmz8WU"
1180,1170064122970550272,2019-09-06 20:00:00,3093,533,"Have you had a chance to experience #ASTRALCHAIN yet? Let us know if you’re enjoying life as a new recruit in Neuron! If you haven’t joined the force yet, check out the game’s opening video to see a bit of what lies in store!

https://t.co/TqyOW4JQHl https://t.co/MGBiErOlfZ"
1181,1170041474412634112,2019-09-06 18:30:00,1747,161,"What other fun figures will make an appearance in the crane game in The Legend of #Zelda: Link’s Awakening? Find out for yourself on 9/20!

Pre-order available now: https://t.co/pkAoljy9I8 https://t.co/OR6C7a4a82"
1182,1170026376109232128,2019-09-06 17:30:00,2308,324,"An RPG giant draws near. #DragonQuest XI S: Echoes of an Elusive Age – Definitive Edition journeys onto #NintendoSwitch on 9/27. Be sure to prepare for the adventure with the free demo, available now on Nintendo #eShop!

https://t.co/wvsmOcRdwQ https://t.co/CSpM9L8PhV"
1183,1170018829503614976,2019-09-06 17:00:01,1222,147,"A packaged version of #Tetris99 including the game, DLC, and 12-Month Individual #NintendoSwitchOnline Membership is available now!

https://t.co/7UE8gNYfO1 https://t.co/OvSfh4wMkj"
1184,1170011275281293313,2019-09-06 16:30:00,2120,414,"Kickstart your #SuperKirbyClash adventure with free Gem Apples! Enter the password in-game to claim your reward.

Start the game for free now: https://t.co/5WUyWhx0nw https://t.co/RaEivXHesD"
1185,1170003727182422023,2019-09-06 16:00:00,970,142,"Unlock the power of an ancient facility and face the ominous, all-seeing Creature in #CreatureintheWell, a unique pinball-inspired hack &amp; slash – available now on #NintendoSwitch #eShop!

🤖 https://t.co/DAAnChjsFA https://t.co/sz1mXfBt4p"
1186,1169988625125142529,2019-09-06 15:00:00,692,68,"Relive the glory of the quirky, fast-paced world of monsters, bountiful treasures, and sinister secrets in #TorchlightII, available now on #NintendoSwitch #eShop.

⚔️ https://t.co/4bV739LIml https://t.co/jfK9GQQ9uR"
1187,1169973526406647808,2019-09-06 14:00:00,15654,2482,"What #NintendoSwitch games and announcements from the latest #NintendoDirect have you the most excited? Give it a watch and let us know! 

https://t.co/QJFxY8IWpV https://t.co/tBx5nYA2xD"
1188,1169759616265154560,2019-09-05 23:50:00,15374,2987,"#NintendoSwitchOnline members can now play a growing catalog of #SNES games on #NintendoSwitch! Enjoy 20 classic Super NES games today with more titles to come in the future.

https://t.co/6Essu4Gof0 https://t.co/2fUsO4wYwv"
1189,1169731934035070979,2019-09-05 22:00:00,14249,2776,Check out this first look at a new experience for #NintendoSwitch. Stay tuned for more information on 9/12. https://t.co/SUXn4CQpP8
1190,1169717044222119936,2019-09-05 21:00:50,2534,318,"The Legend of #Zelda: Link’s Awakening is almost here! With the all-new Chamber Dungeons, arrange your own dungeons, add in Plus Effects, and save them to a compatible amiibo figure! What kinds of dungeons will you come up with on 9/20?

https://t.co/s7oUw1UaCS https://t.co/BEUrGt4F8X"
1191,1169711176848011264,2019-09-05 20:37:31,1764,227,"Have you checked out the official #ASTRALCHAIN website yet? Learn more about the game, download some sweet wallpapers, and much more. By the way, if you find dimensional gates hidden in each page, you might find some nice bonuses! 

https://t.co/Y6bF8Mhd1y https://t.co/77qTQu1uv8"
1192,1169686637246210048,2019-09-05 19:00:00,4925,842,"#SuperKirbyClash is available now, and it’s free-to-start! To celebrate, the developers have created this special illustration! 
 
https://t.co/5WUyWhOBf4 https://t.co/GfhDE8Dhsg"
1193,1169680081523855360,2019-09-05 18:33:57,1745,271,"Daily Missions, custom in-game themes, and a new survival mode called Tetris 99 Invictus come to #Tetris99 in the 2.0 update, available now! The second wave of paid DLC is coming too, which adds 2P Share Battle Mode and Local Arena mode! 

https://t.co/7UE8gNYfO1 https://t.co/WCYHRHcLpA"
1194,1169671541400883201,2019-09-05 18:00:01,7606,1638,"#TokyoMirageSessions #FE Encore launches for #NintendoSwitch on 1/17, and we’ve got a look at the game’s box art!

https://t.co/DiNftmRJx1 https://t.co/OmJTR0hij4"
1195,1169641673107869697,2019-09-05 16:01:20,2267,306,"Join Mario, Sonic and friends in 30+ action-packed 3D and classic 2D sports games—including new events for #Tokyo2020 when #MarioandSonic at the Olympic Games Tokyo 2020 arrives exclusively for #NintendoSwitch on 11/5!

https://t.co/c7R5yLQNyj https://t.co/B5handvzLz"
1196,1169626237666394112,2019-09-05 15:00:00,1029,152,"Play against friends or match up against teams online in Rogue Company, the latest multiplayer title from @HiRezStudios! Customize your mercenary and battle it out with a variety of playstyles when Rogue Company sneaks up on #NintendoSwitch in 2020. https://t.co/UvgWAFWsnm"
